4231691.988545181,3909425.8425674327,2729355.705218403
4231696.923123549,3909425.8425674327,2729412.10770724
4231701.968075718,3909425.8425674327,2729469.7717743935
4231707.123791285,3909425.8425674327,2729528.7018729867
4231712.390662607,3909425.8425674327,2729588.902487663
4231717.769084824,3909425.8425674327,2729650.3781349133
4231723.25945592,3909425.8425674327,2729713.1333637037
4231728.862176729,3909425.8425674327,2729777.1727555846
4231734.577650953,3909425.8425674327,2729842.500924895
4231740.406285204,3909425.8425674327,2729909.1225192402
4231746.348489037,3909425.8425674327,2729977.042219846
4231752.404674979,3909425.8425674327,2730046.264741918
4231758.575258561,3909425.8425674327,2730116.7948350045
4231764.860658352,3909425.8425674327,2730188.6372833564
4231771.261296029,3909425.8425674327,2730261.7969067716
4231777.777596363,3909425.8425674327,2730336.2785604093
4231784.409987262,3909425.8425674327,2730412.087135277
4231791.15889981,3909425.8425674327,2730489.2275586864
4231798.024768302,3909425.8425674327,2730567.7047946514
4231805.008030279,3909425.8425674327,2730647.5238442915
4231812.109126564,3909425.8425674327,2730728.6897462425
4231819.328501305,3909425.8425674327,2730811.2075771145
4231826.6666020565,3909425.8425674327,2730895.0824525063
4231834.123879754,3909425.8425674327,2730980.319526627
4231841.700788757,3909425.8425674327,2731066.92399282
4231849.397786898,3909425.8425674327,2731154.90108415
4231857.2153355265,3909425.8425674327,2731244.2560738544
4231865.153899545,3909425.8425674327,2731334.994275796
4231873.213947451,3909425.8425674327,2731427.1210449254
4231881.395951377,3909425.8425674327,2731520.6417777454
4231889.700387134,3909425.8425674327,2731615.561912785
4231898.1277342485,3909425.8425674327,2731711.8869310776
4231906.678476031,3909425.8425674327,2731809.6223568846
4231915.353099709,3909425.8425674327,2731908.773759227
4231924.152096307,3909425.8425674327,2732009.346750554
4231933.075960745,3909425.8425674327,2732111.346987828
4231942.125191899,3909425.8425674327,2732214.7801732128
4231951.300292645,3909425.8425674327,2732319.6520546186
4231960.60176991,3909425.8425674327,2732425.9684262555
4231970.030134723,3909425.8425674327,2732533.7351291967
4231979.585902261,3909425.8425674327,2732642.9580519497
4231989.269591902,3909425.8425674327,2732753.643131038
4231999.081727279,3909425.8425674327,2732865.796351592
4232009.022836324,3909425.8425674327,2732979.4237479297
4232019.093451328,3909425.8425674327,2733094.531404139
4232029.294108992,3909425.8425674327,2733211.1254547746
4232039.625350491,3909425.8425674327,2733329.2120854557
4232050.087721518,3909425.8425674327,2733448.797533502
4232060.681772348,3909425.8425674327,2733569.888088586
4232071.408057894,3909425.8425674327,2733692.4900933933
4232082.267137767,3909425.8425674327,2733816.6099442956
4232093.259576332,3909425.8425674327,2733942.254092034
4232104.385942775,3909425.8425674327,2734069.429042413
4232115.646811157,3909425.8425674327,2734198.1413570056
4232127.04276049,3909425.8425674327,2734328.397653911
4232138.574374789,3909425.8425674327,2734460.204608483
4232150.242243141,3909425.8425674327,2734593.568954
4232162.046959767,3909425.8425674327,2734728.4974824586
4232173.989124096,3909425.8425674327,2734864.9970453423
4232186.069340826,3909425.8425674327,2735003.074554397
4232198.288219999,3909425.8425674327,2735142.736982423
4232210.646377067,3909425.8425674327,2735283.991364081
4232223.1444329675,3909425.8425674327,2735426.844796706
4232235.783014192,3909425.8425674327,2735571.3044411405
4232248.562752865,3909425.8425674327,2735717.3775225803
4232261.484286879,3909425.8425674327,2735865.071332194
4232274.548259925,3909425.8425674327,2736014.393227396
4232287.755321529,3909425.8425674327,2736165.350632287
4232301.106127162,3909425.8425674327,2736317.9510389683
4232314.6013383325,3909425.8425674327,2736472.202008472
4232328.241622656,3909425.8425674327,2736628.1111717084
4232342.0276539475,3909425.8425674327,2736785.6862304267
4232355.960112308,3909425.8425674327,2736944.9349581935
4232370.039684206,3909425.8425674327,2737105.8652013885
4232384.26706257,3909425.8425674327,2737268.4848802136
4232398.64294688,3909425.8425674327,2737432.801989792
4232413.168043381,3909425.8425674327,2737598.82460249
4232427.843065024,3909425.8425674327,2737766.5608674195
4232442.668731577,3909425.8425674327,2737936.0190115413
4232457.645769747,3909425.8425674327,2738107.2073411616
4232472.774913283,3909425.8425674327,2738280.134243077
4232488.056903079,3909425.8425674327,2738454.808185734
4232503.492487274,3909425.8425674327,2738631.237720412
4232519.0824213615,3909425.8425674327,2738809.4314824287
4232534.827468293,3909425.8425674327,2738989.398192359
4232550.728398587,3909425.8425674327,2739171.1466572843
4232566.785990467,3909425.8425674327,2739354.685772334
4232583.001030121,3909425.8425674327,2739540.0245236605
4232599.374311575,3909425.8425674327,2739727.171987049
4232615.906636879,3909425.8425674327,2739916.1373299607
4232632.59881625,3909425.8425674327,2740106.9298132225
4232649.451668198,3909425.8425674327,2740299.55879244
4232666.466019651,3909425.8425674327,2740494.0337194423
4232683.642706083,3909425.8425674327,2740690.36414375
4232700.9825716475,3909425.8425674327,2740888.5597140724
4232718.486469308,3909425.8425674327,2741088.630179828
4232736.155260974,3909425.8425674327,2741290.585392697
4232753.989817711,3909425.8425674327,2741494.435308987
4232771.991020028,3909425.8425674327,2741700.1899929834
4232790.159757686,3909425.8425674327,2741907.859614695
4232808.496929979,3909425.8425674327,2742117.4544530883
4232827.003445901,3909425.8425674327,2742328.9848980163
4232845.680224302,3909425.8425674327,2742542.4614519933
4232864.52819405,3909425.8425674327,2742757.89473201
4232883.5482941875,3909425.8425674327,2742975.295471381
4232902.7414740985,3909425.8425674327,2743194.674521629
4232922.10869368,3909425.8425674327,2743416.0428544013
4232941.650923506,3909425.8425674327,2743639.411563428
4232961.369145175,3909425.8425674327,2743864.7918684264
4232981.264351557,3909425.8425674327,2744092.1951179397
4233001.337546565,3909425.8425674327,2744321.6327867606
4233021.589745556,3909425.8425674327,2744553.1164804823
4233042.021975532,3909425.8425674327,2744786.6579377716
4233062.635275333,3909425.8425674327,2745022.2690326325
4233083.430695843,3909425.8425674327,2745259.961776717
4233104.409300194,3909425.8425674327,2745499.748321683
4233125.572163977,3909425.8425674327,2745741.640961596
4233146.920375456,3909425.8425674327,2745985.6521353805
4233168.455035791,3909425.8425674327,2746231.794429328
4233190.177259628,3909425.8425674327,2746480.0805839123
4233212.088175114,3909425.8425674327,2746730.523493923
4233234.188923796,3909425.8425674327,2746983.136207286
4233256.480661105,3909425.8425674327,2747237.931930655
4233278.964556613,3909425.8425674327,2747494.924032281
4233301.641794284,3909425.8425674327,2747754.126044936
4233324.513572736,3909425.8425674327,2748015.5516689015
4233347.581105512,3909425.8425674327,2748279.2147750226
4233370.845621347,3909425.8425674327,2748545.1294078226
4233394.308364453,3909425.8425674327,2748813.309788684
4233417.970594818,3909425.8425674327,2749083.770319367
4233441.833589195,3909425.8425674327,2749356.525593195
4233465.898640635,3909425.8425674327,2749631.5903898287
4233490.167058697,3909425.8425674327,2749908.979677573
4233514.640170005,3909425.8425674327,2750188.708619844
4233539.319318589,3909425.8425674327,2750470.792578937
4233564.205866208,3909425.8425674327,2750755.2471198696
4233589.301192708,3909425.8425674327,2751042.0880143177
4233614.606696364,3909425.8425674327,2751331.331244638
4233640.12379424,3909425.8425674327,2751622.9930079784
4233665.853922564,3909425.8425674327,2751917.089720476
4233691.798537187,3909425.8425674327,2752213.6380226086
4233717.959114794,3909425.8425674327,2752512.6547929137
4233744.337152197,3909425.8425674327,2752814.1571400845
4233770.934166954,3909425.8425674327,2753118.16240985
4233797.751697952,3909425.8425674327,2753424.688191786
4233824.791305863,3909425.8425674327,2753733.752324461
4233852.054573607,3909425.8425674327,2754045.3729007165
4233879.543106821,3909425.8425674327,2754359.5682730824
4233907.25853435,3909425.8425674327,2754676.357059329
4233935.202508746,3909425.8425674327,2754995.758148208
4233963.376706815,3909425.8425674327,2755317.7907057316
4233991.782830168,3909425.8425674327,2755642.4741813676
4234020.4226605,3909425.8425674327,2755969.828940044
4234049.175137182,3909425.8425674327,2756298.4712523585
4234077.927613865,3909425.8425674327,2756627.113564674
4234106.680090547,3909425.8425674327,2756955.755876989
4234135.4325672295,3909425.8425674327,2757284.3981893044
4234164.185043911,3909425.8425674327,2757613.0405016197
4234192.937520594,3909425.8425674327,2757941.682813935
4234221.689997277,3909425.8425674327,2758270.32512625
4234250.442473959,3909425.8425674327,2758598.967438565
4234279.194950642,3909425.8425674327,2758927.6097508804
4234307.947427325,3909425.8425674327,2759256.252063196
4234336.699904008,3909425.8425674327,2759584.8943755114
4234365.45238069,3909425.8425674327,2759913.5366878267
4234394.204857373,3909425.8425674327,2760242.179000142
4234422.957334055,3909425.8425674327,2760570.8213124573
4234451.7098107375,3909425.8425674327,2760899.4636247726
4234480.46228742,3909425.8425674327,2761228.105937088
4234509.214764102,3909425.8425674327,2761556.748249403
4234537.967240785,3909425.8425674327,2761885.3905617185
4234566.719717468,3909425.8425674327,2762214.032874034
4234595.47219415,3909425.8425674327,2762542.675186349
4234624.224670833,3909425.8425674327,2762871.3174986644
4234652.977147515,3909425.8425674327,2763199.9598109797
4234681.729624198,3909425.8425674327,2763528.602123295
4234710.482100881,3909425.8425674327,2763857.2444356102
4234739.234577563,3909425.8425674327,2764185.8867479255
4234767.987054246,3909425.8425674327,2764514.529060241
4234796.7395309275,3909425.8425674327,2764843.1713725566
4234825.49200761,3909425.8425674327,2765171.813684872
4234854.244484293,3909425.8425674327,2765500.455997187
4234882.996960975,3909425.8425674327,2765829.0983095025
4234911.749437658,3909425.8425674327,2766157.7406218178
4234940.501914341,3909425.8425674327,2766486.382934133
4234969.254391023,3909425.8425674327,2766815.0252464483
4234998.006867706,3909425.8425674327,2767143.6675587636
4235026.759344388,3909425.8425674327,2767472.309871079
4235055.511821071,3909425.8425674327,2767800.952183394
4235084.264297754,3909425.8425674327,2768129.5944957095
4235113.016774436,3909425.8425674327,2768458.236808025
4235141.769251118,3909425.8425674327,2768786.87912034
4235170.521727801,3909425.8425674327,2769115.5214326554
4235199.274204484,3909425.8425674327,2769444.1637449707
4235228.026681166,3909425.8425674327,2769772.806057286
4235256.779157849,3909425.8425674327,2770101.4483696013
4235285.531634531,3909425.8425674327,2770430.090681917
4235314.284111214,3909425.8425674327,2770758.7329942323
4235343.036587897,3909425.8425674327,2771087.3753065476
4235371.789064579,3909425.8425674327,2771416.017618863
4235400.541541262,3909425.8425674327,2771744.659931178
4235429.2940179445,3909425.8425674327,2772073.3022434935
4235458.046494626,3909425.8425674327,2772401.944555809
4235486.798971309,3909425.8425674327,2772730.586868124
4235515.551447991,3909425.8425674327,2773059.2291804394
4235544.303924674,3909425.8425674327,2773387.8714927547
4235573.056401357,3909425.8425674327,2773716.51380507
4235601.808878039,3909425.8425674327,2774045.1561173853
4235630.561354722,3909425.8425674327,2774373.7984297005
4235659.313831405,3909425.8425674327,2774702.440742016
4235688.066308087,3909425.8425674327,2775031.083054331
4235716.81878477,3909425.8425674327,2775359.7253666464
4235745.571261452,3909425.8425674327,2775688.3676789617
4235774.3237381345,3909425.8425674327,2776017.009991277
4235803.076214817,3909425.8425674327,2776345.6523035923
4235831.828691499,3909425.8425674327,2776674.2946159076
4235860.581168182,3909425.8425674327,2777002.9369282234
4235889.333644865,3909425.8425674327,2777331.5792405386
4235918.086121547,3909425.8425674327,2777660.221552854
4235946.83859823,3909425.8425674327,2777988.863865169
4235975.591074913,3909425.8425674327,2778317.5061774845
4236004.343551595,3909425.8425674327,2778646.1484898
4236033.096028278,3909425.8425674327,2778974.790802115
4236061.848504961,3909425.8425674327,2779303.4331144304
4236090.6009816425,3909425.8425674327,2779632.0754267457
4236119.353458325,3909425.8425674327,2779960.717739061
4236148.105935007,3909425.8425674327,2780289.3600513763
4236176.85841169,3909425.8425674327,2780618.0023636916
4236205.610888373,3909425.8425674327,2780946.644676007
4236234.363365055,3909425.8425674327,2781275.286988322
4236263.115841738,3909425.8425674327,2781603.9293006375
4236291.868318421,3909425.8425674327,2781932.5716129527
4236320.620795103,3909425.8425674327,2782261.213925268
4236349.373271786,3909425.8425674327,2782589.8562375833
4236378.125748468,3909425.8425674327,2782918.4985498986
4236406.8782251505,3909425.8425674327,2783247.140862214
4236435.630701833,3909425.8425674327,2783575.783174529
4236464.383178515,3909425.8425674327,2783904.4254868445
4236493.135655198,3909425.8425674327,2784233.06779916
4236521.888131881,3909425.8425674327,2784561.7101114755
4236550.640608563,3909425.8425674327,2784890.352423791
4236579.393085246,3909425.8425674327,2785218.994736106
4236608.145561928,3909425.8425674327,2785547.6370484214
4236636.898038611,3909425.8425674327,2785876.2793607367
4236665.650515294,3909425.8425674327,2786204.921673052
4236694.402991976,3909425.8425674327,2786533.5639853673
4236723.155468659,3909425.8425674327,2786862.2062976826
4236751.907945341,3909425.8425674327,2787190.848609998
4236780.660422023,3909425.8425674327,2787519.490922313
4236809.412898706,3909425.8425674327,2787848.1332346285
4236838.165375388,3909425.8425674327,2788176.775546944
4236866.917852071,3909425.8425674327,2788505.417859259
4236895.670328754,3909425.8425674327,2788834.0601715744
4236924.422805436,3909425.8425674327,2789162.7024838896
4236953.175282119,3909425.8425674327,2789491.344796205
4236981.927758801,3909425.8425674327,2789819.98710852
4237010.680235484,3909425.8425674327,2790148.6294208355
4237039.432712167,3909425.8425674327,2790477.2717331513
4237068.1851888485,3909425.8425674327,2790805.9140454666
4237096.937665531,3909425.8425674327,2791134.556357782
4237125.690142214,3909425.8425674327,2791463.198670097
4237154.442618896,3909425.8425674327,2791791.8409824125
4237183.195095579,3909425.8425674327,2792120.4832947277
4237211.947572261,3909425.8425674327,2792449.125607043
4237240.700048944,3909425.8425674327,2792777.7679193583
4237269.452525627,3909425.8425674327,2793106.4102316736
4237298.205002309,3909425.8425674327,2793435.052543989
4237326.957478992,3909425.8425674327,2793763.694856304
4237355.709955675,3909425.8425674327,2794092.3371686195
4237384.462432357,3909425.8425674327,2794420.979480935
4237413.214909039,3909425.8425674327,2794749.62179325
4237441.967385721,3909425.8425674327,2795078.2641055654
4237470.719862404,3909425.8425674327,2795406.9064178807
4237499.472339087,3909425.8425674327,2795735.548730196
4237528.224815769,3909425.8425674327,2796064.1910425113
4237556.977292452,3909425.8425674327,2796392.8333548266
4237585.729769135,3909425.8425674327,2796721.475667142
4237614.482245817,3909425.8425674327,2797050.117979457
4237643.2347225,3909425.8425674327,2797378.7602917724
4237671.987199182,3909425.8425674327,2797707.4026040877
4237700.739675865,3909425.8425674327,2798036.044916403
4237729.492152547,3909425.8425674327,2798364.687228719
4237758.244629229,3909425.8425674327,2798693.329541034
4237786.997105912,3909425.8425674327,2799021.9718533494
4237815.749582595,3909425.8425674327,2799350.6141656647
4237844.502059277,3909425.8425674327,2799679.25647798
4237873.25453596,3909425.8425674327,2800007.8987902952
4237902.007012642,3909425.8425674327,2800336.5411026105
4237930.759489325,3909425.8425674327,2800665.183414926
4237959.511966008,3909425.8425674327,2800993.825727241
4237988.26444269,3909425.8425674327,2801322.4680395564
4238017.016919373,3909425.8425674327,2801651.1103518717
4238045.7693960555,3909425.8425674327,2801979.752664187
4238074.521872737,3909425.8425674327,2802308.3949765023
4238103.27434942,3909425.8425674327,2802637.0372888176
4238132.026826102,3909425.8425674327,2802965.679601133
4238160.779302785,3909425.8425674327,2803294.321913448
4238189.531779468,3909425.8425674327,2803622.9642257635
4238218.28425615,3909425.8425674327,2803951.6065380787
4238247.036732833,3909425.8425674327,2804280.248850394
4238275.789209516,3909425.8425674327,2804608.8911627093
4238304.541686198,3909425.8425674327,2804937.5334750246
4238333.294162881,3909425.8425674327,2805266.17578734
4238362.046639563,3909425.8425674327,2805594.818099655
4238390.7991162455,3909425.8425674327,2805923.4604119705
4238419.551592928,3909425.8425674327,2806252.102724286
4238448.30406961,3909425.8425674327,2806580.745036601
4238477.056546293,3909425.8425674327,2806909.3873489164
4238505.809022976,3909425.8425674327,2807238.029661232
4238534.561499658,3909425.8425674327,2807566.6719735474
4238563.313976341,3909425.8425674327,2807895.3142858627
4238592.066453023,3909425.8425674327,2808223.956598178
4238620.818929706,3909425.8425674327,2808552.5989104933
4238649.571406389,3909425.8425674327,2808881.2412228086
4238678.323883071,3909425.8425674327,2809209.883535124
4238707.0763597535,3909425.8425674327,2809538.525847439
4238735.828836436,3909425.8425674327,2809867.1681597545
4238764.581313118,3909425.8425674327,2810195.81047207
4238793.333789801,3909425.8425674327,2810524.452784385
4238822.086266483,3909425.8425674327,2810853.0950967004
4238850.838743166,3909425.8425674327,2811181.7374090157
4238879.591219849,3909425.8425674327,2811510.379721331
4238908.343696531,3909425.8425674327,2811839.0220336462
4238937.096173214,3909425.8425674327,2812167.6643459615
4238965.848649897,3909425.8425674327,2812496.306658277
4238994.601126579,3909425.8425674327,2812824.948970592
4239023.3536032615,3909425.8425674327,2813153.5912829074
4239052.1060799435,3909425.8425674327,2813482.2335952227
4239080.858556626,3909425.8425674327,2813810.875907538
4239109.611033309,3909425.8425674327,2814139.5182198533
4239138.363509991,3909425.8425674327,2814468.1605321686
4239167.115986674,3909425.8425674327,2814796.802844484
4239195.868463357,3909425.8425674327,2815125.445156799
4239224.620940039,3909425.8425674327,2815454.087469115
4239253.373416722,3909425.8425674327,2815782.72978143
4239282.125893404,3909425.8425674327,2816111.3720937455
4239310.878370087,3909425.8425674327,2816440.014406061
4239339.63084677,3909425.8425674327,2816768.656718376
4239368.3833234515,3909425.8425674327,2817097.2990306914
4239397.135800134,3909425.8425674327,2817425.9413430067
4239425.888276817,3909425.8425674327,2817754.583655322
4239454.640753499,3909425.8425674327,2818083.2259676373
4239483.393230182,3909425.8425674327,2818411.8682799526
4239512.145706864,3909425.8425674327,2818740.510592268
4239540.898183547,3909425.8425674327,2819069.152904583
4239569.65066023,3909425.8425674327,2819397.7952168984
4239598.403136912,3909425.8425674327,2819726.4375292137
4239627.155613595,3909425.8425674327,2820055.079841529
4239655.908090277,3909425.8425674327,2820383.7221538443
4239684.6605669595,3909425.8425674327,2820712.3644661596
4239713.413043642,3909425.8425674327,2821041.006778475
4239742.165520324,3909425.8425674327,2821369.64909079
4239770.917997007,3909425.8425674327,2821698.2914031055
4239799.67047369,3909425.8425674327,2822026.933715421
4239828.422950372,3909425.8425674327,2822355.576027736
4239857.175427055,3909425.8425674327,2822684.2183400514
4239885.927903737,3909425.8425674327,2823012.8606523667
4239914.68038042,3909425.8425674327,2823341.502964682
4239943.432857103,3909425.8425674327,2823670.1452769972
4239972.185333785,3909425.8425674327,2823998.787589313
4240000.937810468,3909425.8425674327,2824327.4299016283
4240029.69028715,3909425.8425674327,2824656.0722139436
4240058.442763832,3909425.8425674327,2824984.714526259
4240087.195240515,3909425.8425674327,2825313.356838574
4240115.947717197,3909425.8425674327,2825641.9991508895
4240144.70019388,3909425.8425674327,2825970.6414632048
4240173.452670563,3909425.8425674327,2826299.28377552
4240202.205147245,3909425.8425674327,2826627.9260878353
4240230.957623928,3909425.8425674327,2826956.5684001506
4240259.710100611,3909425.8425674327,2827285.210712466
4240288.462577293,3909425.8425674327,2827613.853024781
4240317.215053976,3909425.8425674327,2827942.4953370965
4240345.967530658,3909425.8425674327,2828271.137649412
4240374.72000734,3909425.8425674327,2828599.779961727
4240403.472484023,3909425.8425674327,2828928.4222740424
4240432.224960705,3909425.8425674327,2829257.0645863577
4240460.977437388,3909425.8425674327,2829585.706898673
4240489.729914071,3909425.8425674327,2829914.3492109883
4240518.482390753,3909425.8425674327,2830242.9915233036
4240547.234867436,3909425.8425674327,2830571.633835619
4240575.987344118,3909425.8425674327,2830900.276147934
4240604.739820801,3909425.8425674327,2831228.9184602494
4240633.492297484,3909425.8425674327,2831557.5607725647
4240662.244774166,3909425.8425674327,2831886.20308488
4240690.997250848,3909425.8425674327,2832214.845397196
4240719.749727531,3909425.8425674327,2832543.487709511
4240748.502204213,3909425.8425674327,2832872.1300218264
4240777.254680896,3909425.8425674327,2833200.7723341417
4240806.007157578,3909425.8425674327,2833529.414646457
4240834.759634261,3909425.8425674327,2833858.0569587722
4240863.512110944,3909425.8425674327,2834186.6992710875
4240892.264587626,3909425.8425674327,2834515.341583403
4240921.017064309,3909425.8425674327,2834843.983895718
4240949.769540992,3909425.8425674327,2835172.6262080334
4240978.522017674,3909425.8425674327,2835501.2685203487
4241007.2744943565,3909425.8425674327,2835829.910832664
4241036.026971038,3909425.8425674327,2836158.5531449793
4241064.779447721,3909425.8425674327,2836487.1954572946
4241093.531924404,3909425.8425674327,2836815.83776961
4241122.284401086,3909425.8425674327,2837144.480081925
4241151.036877769,3909425.8425674327,2837473.1223942405
4241179.789354452,3909425.8425674327,2837801.7647065558
4241208.541831134,3909425.8425674327,2838130.407018871
4241237.294307817,3909425.8425674327,2838459.0493311863
4241266.046784499,3909425.8425674327,2838787.6916435016
4241294.799261182,3909425.8425674327,2839116.333955817
4241323.5517378645,3909425.8425674327,2839444.976268132
4241352.304214546,3909425.8425674327,2839773.6185804475
4241381.056691229,3909425.8425674327,2840102.260892763
4241409.809167912,3909425.8425674327,2840430.903205078
4241438.561644594,3909425.8425674327,2840759.5455173934
4241467.314121277,3909425.8425674327,2841088.187829709
4241496.066597959,3909425.8425674327,2841416.8301420244
4241524.819074642,3909425.8425674327,2841745.4724543397
4241553.571551325,3909425.8425674327,2842074.114766655
4241582.324028007,3909425.8425674327,2842402.7570789703
4241611.07650469,3909425.8425674327,2842731.3993912856
4241639.8289813725,3909425.8425674327,2843060.041703601
4241668.5814580545,3909425.8425674327,2843388.684015916
4241697.333934737,3909425.8425674327,2843717.3263282315
4241726.086411419,3909425.8425674327,2844045.968640547
4241754.838888102,3909425.8425674327,2844374.610952862
4241783.591364785,3909425.8425674327,2844703.2532651774
4241812.343841467,3909425.8425674327,2845031.8955774927
4241841.09631815,3909425.8425674327,2845360.537889808
4241869.848794833,3909425.8425674327,2845689.1802021232
4241898.601271515,3909425.8425674327,2846017.8225144385
4241927.353748198,3909425.8425674327,2846346.464826754
4241956.10622488,3909425.8425674327,2846675.107139069
4241984.8587015625,3909425.8425674327,2847003.7494513844
4242013.611178245,3909425.8425674327,2847332.3917636997
4242042.363654927,3909425.8425674327,2847661.034076015
4242071.11613161,3909425.8425674327,2847989.6763883303
4242099.868608292,3909425.8425674327,2848318.3187006456
4242128.621084975,3909425.8425674327,2848646.961012961
4242157.373561658,3909425.8425674327,2848975.6033252766
4242186.12603834,3909425.8425674327,2849304.245637592
4242214.878515023,3909425.8425674327,2849632.887949907
4242243.630991706,3909425.8425674327,2849961.5302622225
4242272.383468388,3909425.8425674327,2850290.172574538
4242301.135945071,3909425.8425674327,2850618.814886853
4242329.8884217525,3909425.8425674327,2850947.4571991684
4242358.640898435,3909425.8425674327,2851276.0995114837
4242387.393375118,3909425.8425674327,2851604.741823799
4242416.1458518,3909425.8425674327,2851933.3841361143
4242444.898328483,3909425.8425674327,2852262.0264484296
4242473.650805166,3909425.8425674327,2852590.668760745
4242502.403281848,3909425.8425674327,2852919.31107306
4242531.155758531,3909425.8425674327,2853247.9533853754
4242559.908235213,3909425.8425674327,2853576.5956976907
4242588.660711896,3909425.8425674327,2853905.238010006
4242617.413188579,3909425.8425674327,2854233.8803223213
4242646.1656652605,3909425.8425674327,2854562.5226346366
4242674.918141943,3909425.8425674327,2854891.164946952
4242703.670618626,3909425.8425674327,2855219.807259267
4242732.423095308,3909425.8425674327,2855548.4495715825
4242761.175571991,3909425.8425674327,2855877.091883898
4242789.928048673,3909425.8425674327,2856205.734196213
4242818.680525356,3909425.8425674327,2856534.3765085284
4242847.433002039,3909425.8425674327,2856863.0188208437
4242876.185478721,3909425.8425674327,2857191.661133159
4242904.937955404,3909425.8425674327,2857520.3034454747
4242933.690432087,3909425.8425674327,2857848.94575779
4242962.442908769,3909425.8425674327,2858177.5880701053
4242991.195385451,3909425.8425674327,2858506.2303824206
4243019.947862133,3909425.8425674327,2858834.872694736
4243048.700338816,3909425.8425674327,2859163.515007051
4243077.452815499,3909425.8425674327,2859492.1573193665
4243106.205292181,3909425.8425674327,2859820.7996316818
4243134.957768864,3909425.8425674327,2860149.441943997
4243163.710245547,3909425.8425674327,2860478.0842563123
4243192.462722229,3909425.8425674327,2860806.7265686276
4243221.215198912,3909425.8425674327,2861135.368880943
4243249.967675594,3909425.8425674327,2861464.011193258
4243278.720152277,3909425.8425674327,2861792.6535055735
4243307.472628959,3909425.8425674327,2862121.295817889
4243336.225105641,3909425.8425674327,2862449.938130204
4243364.977582324,3909425.8425674327,2862778.5804425194
4243393.730059007,3909425.8425674327,2863107.2227548347
4243422.482535689,3909425.8425674327,2863435.86506715
4243451.235012372,3909425.8425674327,2863764.5073794653
4243479.987489054,3909425.8425674327,2864093.1496917806
4243508.739965737,3909425.8425674327,2864421.792004096
4243537.49244242,3909425.8425674327,2864750.434316411
4243566.244919102,3909425.8425674327,2865079.0766287264
4243594.997395785,3909425.8425674327,2865407.7189410417
4243623.7498724675,3909425.8425674327,2865736.3612533575
4243652.502349149,3909425.8425674327,2866065.003565673
4243681.254825832,3909425.8425674327,2866393.645877988
4243710.007302514,3909425.8425674327,2866722.2881903034
4243738.759779197,3909425.8425674327,2867050.9305026187
4243767.51225588,3909425.8425674327,2867379.572814934
4243796.264732562,3909425.8425674327,2867708.2151272492
4243825.017209245,3909425.8425674327,2868036.8574395645
4243853.769685928,3909425.8425674327,2868365.49975188
4243882.52216261,3909425.8425674327,2868694.142064195
4243911.274639293,3909425.8425674327,2869022.7843765104
4243940.027115975,3909425.8425674327,2869351.4266888257
4243968.779592657,3909425.8425674327,2869680.069001141
